2025-07-30 18:07:13,010 - cybersecurity_simulation - INFO - demo.py:29 - main - Starting cybersecurity simulation demo
2025-07-30 18:07:15,066 - cybersecurity_simulation - INFO - demo.py:174 - main - Demo completed successfully
2025-07-30 18:07:51,612 - cybersecurity_simulation - INFO - main.py:24 - main - Starting Digital Twin Cybersecurity Simulation
2025-07-30 18:07:51,617 - cybersecurity_simulation - INFO - main.py:29 - main - Configuration loaded successfully
2025-07-30 18:07:51,687 - cybersecurity_simulation - INFO - main.py:33 - main - Simulation engine initialized
2025-07-30 18:07:51,712 - cybersecurity_simulation - INFO - main.py:37 - main - Dashboard started
2025-07-30 18:07:51,732 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: encryption_disabled, Severity: high, System: ECG-6652, Description: Encryption is not enabled
2025-07-30 18:07:53,173 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: PatientCare-6767, Description: Firewall is not enabled
2025-07-30 18:07:53,173 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientCare-6767, Description: Unencrypted HTTP connection
2025-07-30 18:07:53,173 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: PatientCare-6767, Description: Unencrypted communication protocol detected
2025-07-30 18:07:53,178 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: PatientCare-6767, Description: Potentially dangerous open port detected
2025-07-30 18:07:53,178 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: X-Ray-7955, Description: Firewall is not enabled
2025-07-30 18:07:53,178 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: X-Ray-7955, Description: Unencrypted communication protocol detected
2025-07-30 18:07:53,178 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: X-Ray-7955, Description: Potentially dangerous open port detected
2025-07-30 18:07:53,183 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: MRI-4058, Description: Firewall is not enabled
2025-07-30 18:07:53,183 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: no_patch_management, Severity: high, System: MRI-4058, Description: No patch management system in place
2025-07-30 18:07:53,188 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MRI-4058, Description: Unencrypted UDP connection
2025-07-30 18:07:53,188 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MRI-4058, Description: Unencrypted HTTPS connection
2025-07-30 18:07:53,188 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: MRI-4058, Description: Unencrypted FTP connection
2025-07-30 18:07:53,193 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MRI-4058, Description: Outdated firmware: FW-1.8
2025-07-30 18:07:53,193 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: MRI-4058, Description: Outdated firmware version detected
2025-07-30 18:07:53,193 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MRI-4058, Description: Unencrypted communication protocol detected
2025-07-30 18:07:53,193 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MRI-4058, Description: Potentially dangerous open port detected
2025-07-30 18:07:53,198 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Ultrasound-2683, Description: Unencrypted SSH connection
2025-07-30 18:07:53,198 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Ultrasound-2683, Description: Unencrypted SSH connection
2025-07-30 18:07:53,203 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Ultrasound-2683, Description: Outdated firmware: FW-2.2
2025-07-30 18:07:53,203 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: Ultrasound-2683, Description: Weak or default password detected
2025-07-30 18:07:53,203 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: Ultrasound-2683, Description: Outdated firmware version detected
2025-07-30 18:07:53,208 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Ultrasound-2683, Description: Unencrypted communication protocol detected
2025-07-30 18:07:53,208 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Ultrasound-2683, Description: Potentially dangerous open port detected
2025-07-30 18:07:53,208 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: PatientDB-9968, Description: Firewall is not enabled
2025-07-30 18:07:53,213 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientDB-9968, Description: Unencrypted UDP connection
2025-07-30 18:07:53,213 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: PatientDB-9968, Description: Unencrypted SSH connection
2025-07-30 18:07:53,213 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: PatientDB-9968, Description: Outdated firmware: FW-1.3
2025-07-30 18:07:53,218 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: PatientDB-9968, Description: Weak or default password detected
2025-07-30 18:07:53,218 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: PatientDB-9968, Description: Outdated firmware version detected
2025-07-30 18:07:53,223 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: PatientDB-9968, Description: Unencrypted communication protocol detected
2025-07-30 18:07:53,223 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: PatientDB-9968, Description: Potentially dangerous open port detected
2025-07-30 18:07:53,223 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: no_authentication, Severity: critical, System: AdminDB-1027, Description: No authentication required
2025-07-30 18:07:53,223 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: no_patch_management, Severity: high, System: AdminDB-1027, Description: No patch management system in place
2025-07-30 18:07:53,228 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: AdminDB-1027, Description: Unencrypted HTTP connection
2025-07-30 18:07:53,268 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: AdminDB-1027, Description: Unencrypted TCP connection
2025-07-30 18:07:53,273 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: AdminDB-1027, Description: Unencrypted FTP connection
2025-07-30 18:07:53,273 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: AdminDB-1027, Description: Outdated firmware: FW-1.1
2025-07-30 18:07:53,273 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: AdminDB-1027, Description: Weak or default password detected
2025-07-30 18:07:53,278 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: AdminDB-1027, Description: Outdated firmware version detected
2025-07-30 18:07:53,278 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: AdminDB-1027, Description: Unencrypted communication protocol detected
2025-07-30 18:07:53,278 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: AdminDB-1027, Description: Potentially dangerous open port detected
2025-07-30 18:07:54,310 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: ECG-6652, Description: Outdated firmware: FW-1.2
2025-07-30 18:07:54,310 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: outdated_firmware, Severity: medium, System: ECG-6652, Description: Outdated firmware version detected
2025-07-30 18:07:54,315 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ECG-6652, Description: Unencrypted communication protocol detected
2025-07-30 18:07:54,315 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ECG-6652, Description: Potentially dangerous open port detected
2025-07-30 18:07:54,320 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: VitalSigns-6134, Description: Unencrypted HTTP connection
2025-07-30 18:07:54,320 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: VitalSigns-6134, Description: Weak or default password detected
2025-07-30 18:07:54,325 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: VitalSigns-6134, Description: Unencrypted communication protocol detected
2025-07-30 18:07:54,325 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: VitalSigns-6134, Description: Potentially dangerous open port detected
2025-07-30 18:07:54,325 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: Backup-1644, Description: Unencrypted HTTPS connection
2025-07-30 18:07:54,330 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: weak_passwords, Severity: high, System: Backup-1644, Description: Weak or default password detected
2025-07-30 18:07:54,335 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: Backup-1644, Description: Unencrypted communication protocol detected
2025-07-30 18:07:54,335 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Backup-1644, Description: Potentially dangerous open port detected
2025-07-30 18:07:54,340 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: MRI-8595, Description: Unencrypted communication protocol detected
2025-07-30 18:07:54,340 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: MRI-8595, Description: Potentially dangerous open port detected
2025-07-30 18:07:54,340 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: firewall_disabled, Severity: medium, System: Archive-4941, Description: Firewall is not enabled
2025-07-30 18:07:54,340 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: Archive-4941, Description: Potentially dangerous open port detected
2025-07-30 18:07:54,345 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ECG-2199, Description: Unencrypted TCP connection
2025-07-30 18:07:54,345 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_connection, Severity: high, System: ECG-2199, Description: Unencrypted HTTPS connection
2025-07-30 18:07:54,350 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: unencrypted_communication, Severity: high, System: ECG-2199, Description: Unencrypted communication protocol detected
2025-07-30 18:07:54,350 - cybersecurity_simulation.security - WARNING - logger.py:88 - log_vulnerability - VULNERABILITY DETECTED - Type: open_ports, Severity: medium, System: ECG-2199, Description: Potentially dangerous open port detected
